Date,Hour,load,zone
10/10/2017,6:00,3356,NEVP
10/10/2017,6:00,5103,PACE
10/10/2017,6:00,2445,PACW
10/10/2017,6:00,10826,PGE
10/10/2017,6:00,2290,PGE-NEW
10/10/2017,6:00,2794,PSEI
10/10/2017,6:00,11186,SCE
10/10/2017,6:00,2174,SDGE
10/10/2017,6:00,54,VEA
10/10/2017,7:00,2742,AZPS
10/10/2017,7:00,25446,CA ISO
10/10/2017,7:00,3389,NEVP
10/10/2017,7:00,5147,PACE
10/10/2017,7:00,2677,PACW
10/10/2017,7:00,11585,PGE
10/10/2017,7:00,2517,PGE-NEW
10/10/2017,7:00,3037,PSEI
10/10/2017,7:00,11547,SCE
10/10/2017,7:00,2258,SDGE
10/10/2017,7:00,56,VEA
10/10/2017,8:00,2682,AZPS
10/10/2017,8:00,25587,CA ISO
10/10/2017,8:00,3441,NEVP
10/10/2017,8:00,5098,PACE
10/10/2017,8:00,2660,PACW
10/10/2017,8:00,11626,PGE
10/10/2017,8:00,2509,PGE-NEW
10/10/2017,8:00,3025,PSEI
10/10/2017,8:00,11634,SCE
10/10/2017,8:00,2273,SDGE
10/10/2017,8:00,54,VEA
10/10/2017,9:00,2656,AZPS
10/10/2017,9:00,25818,CA ISO
10/10/2017,9:00,3464,NEVP
10/10/2017,9:00,5045,PACE
10/10/2017,9:00,2622,PACW
10/10/2017,9:00,11523,PGE
10/10/2017,9:00,2484,PGE-NEW
10/10/2017,9:00,2957,PSEI
10/10/2017,9:00,11915,SCE
10/10/2017,9:00,2327,SDGE
10/10/2017,9:00,53,VEA
10/10/2017,10:00,2702,AZPS
10/10/2017,10:00,26005,CA ISO
10/10/2017,10:00,3515,NEVP
10/10/2017,10:00,4969,PACE
10/10/2017,10:00,2555,PACW
10/10/2017,10:00,11444,PGE
10/10/2017,10:00,2431,PGE-NEW
10/10/2017,10:00,2921,PSEI
10/10/2017,10:00,12174,SCE
10/10/2017,10:00,2335,SDGE
10/10/2017,10:00,52,VEA
10/10/2017,11:00,2790,AZPS
10/10/2017,11:00,26312,CA ISO
10/10/2017,11:00,3556,NEVP
10/10/2017,11:00,4906,PACE
10/10/2017,11:00,2430,PACW
10/10/2017,11:00,11413,PGE
10/10/2017,11:00,2396,PGE-NEW
10/10/2017,11:00,2915,PSEI
10/10/2017,11:00,12479,SCE
10/10/2017,11:00,2369,SDGE
10/10/2017,11:00,51,VEA
10/10/2017,12:00,2921,AZPS
10/10/2017,12:00,26600,CA ISO
10/10/2017,12:00,3581,NEVP
10/10/2017,12:00,4897,PACE
10/10/2017,12:00,2446,PACW
10/10/2017,12:00,11448,PGE
10/10/2017,12:00,2411,PGE-NEW
10/10/2017,12:00,2909,PSEI
10/10/2017,12:00,12680,SCE
10/10/2017,12:00,2421,SDGE
10/10/2017,12:00,51,VEA
10/10/2017,13:00,3103,AZPS
10/10/2017,13:00,27390,CA ISO
10/10/2017,13:00,3644,NEVP
10/10/2017,13:00,4889,PACE
10/10/2017,13:00,2405,PACW
10/10/2017,13:00,11715,PGE
10/10/2017,13:00,2413,PGE-NEW
10/10/2017,13:00,2859,PSEI
10/10/2017,13:00,13136,SCE
10/10/2017,13:00,2487,SDGE
10/10/2017,13:00,52,VEA
10/10/2017,14:00,3335,AZPS
10/10/2017,14:00,28281,CA ISO
10/10/2017,14:00,3725,NEVP
10/10/2017,14:00,4873,PACE
10/10/2017,14:00,2367,PACW
10/10/2017,14:00,12013,PGE
10/10/2017,14:00,2397,PGE-NEW
10/10/2017,14:00,2808,PSEI
10/10/2017,14:00,13629,SCE
10/10/2017,14:00,2586,SDGE
10/10/2017,14:00,53,VEA
10/10/2017,15:00,3567,AZPS
10/10/2017,15:00,29205,CA ISO
10/10/2017,15:00,3813,NEVP
10/10/2017,15:00,4886,PACE
10/10/2017,15:00,2349,PACW
10/10/2017,15:00,12338,PGE
10/10/2017,15:00,2403,PGE-NEW
10/10/2017,15:00,2771,PSEI
10/10/2017,15:00,14121,SCE
10/10/2017,15:00,2692,SDGE
10/10/2017,15:00,54,VEA
10/10/2017,16:00,3762,AZPS
10/10/2017,16:00,29930,CA ISO
10/10/2017,16:00,3874,NEVP
10/10/2017,16:00,4897,PACE
10/10/2017,16:00,2354,PACW
10/10/2017,16:00,12668,PGE
10/10/2017,16:00,2435,PGE-NEW
10/10/2017,16:00,2798,PSEI
10/10/2017,16:00,14408,SCE
10/10/2017,16:00,2799,SDGE
10/10/2017,16:00,55,VEA
10/10/2017,17:00,3835,AZPS
10/10/2017,17:00,30196,CA ISO
10/10/2017,17:00,3905,NEVP
10/10/2017,17:00,4920,PACE
10/10/2017,17:00,2385,PACW
10/10/2017,17:00,12850,PGE
10/10/2017,17:00,2486,PGE-NEW
10/10/2017,17:00,2883,PSEI
10/10/2017,17:00,14435,SCE
10/10/2017,17:00,2856,SDGE
10/10/2017,17:00,55,VEA
10/10/2017,18:00,3840,AZPS
10/10/2017,18:00,30547,CA ISO
10/10/2017,18:00,4031,NEVP
10/10/2017,18:00,5118,PACE
10/10/2017,18:00,2487,PACW
10/10/2017,18:00,13115,PGE
10/10/2017,18:00,2544,PGE-NEW
10/10/2017,18:00,3027,PSEI
10/10/2017,18:00,14434,SCE
10/10/2017,18:00,2942,SDGE
10/10/2017,18:00,56,VEA
10/10/2017,19:00,3776,AZPS
10/10/2017,19:00,31051,CA ISO
10/10/2017,19:00,4053,NEVP
10/10/2017,19:00,5101,PACE
10/10/2017,19:00,2568,PACW
10/10/2017,19:00,13456,PGE
10/10/2017,19:00,2605,PGE-NEW
10/10/2017,19:00,3141,PSEI
10/10/2017,19:00,14547,SCE
10/10/2017,19:00,2992,SDGE
10/10/2017,19:00,56,VEA
10/10/2017,20:00,3612,AZPS
10/10/2017,20:00,29961,CA ISO
10/10/2017,20:00,3938,NEVP
10/10/2017,20:00,4948,PACE
10/10/2017,20:00,2507,PACW
10/10/2017,20:00,13045,PGE
10/10/2017,20:00,2534,PGE-NEW
10/10/2017,20:00,3063,PSEI
10/10/2017,20:00,13993,SCE
10/10/2017,20:00,2870,SDGE
10/10/2017,20:00,53,VEA
10/10/2017,21:00,3427,AZPS
10/10/2017,21:00,28297,CA ISO
10/10/2017,21:00,3740,NEVP
10/10/2017,21:00,4659,PACE
10/10/2017,21:00,2352,PACW
10/10/2017,21:00,12369,PGE
10/10/2017,21:00,2376,PGE-NEW
10/10/2017,21:00,2871,PSEI
10/10/2017,21:00,13220,SCE
10/10/2017,21:00,2658,SDGE
10/10/2017,21:00,50,VEA
10/10/2017,22:00,3151,AZPS
10/10/2017,22:00,25999,CA ISO
10/10/2017,22:00,3505,NEVP
10/10/2017,22:00,4390,PACE
10/10/2017,22:00,2148,PACW
10/10/2017,22:00,11431,PGE
10/10/2017,22:00,2159,PGE-NEW
10/10/2017,22:00,2593,PSEI
10/10/2017,22:00,12139,SCE
10/10/2017,22:00,2384,SDGE
10/10/2017,22:00,45,VEA
10/10/2017,23:00,2866,AZPS
10/10/2017,23:00,23938,CA ISO
10/10/2017,23:00,3288,NEVP
10/10/2017,23:00,4204,PACE
10/10/2017,23:00,1982,PACW
10/10/2017,23:00,10575,PGE
10/10/2017,23:00,1963,PGE-NEW
10/10/2017,23:00,2339,PSEI
10/10/2017,23:00,11178,SCE
10/10/2017,23:00,2143,SDGE
10/10/2017,23:00,42,VEA
10/11/2017,0:00,2686,AZPS
10/11/2017,0:00,22371,CA ISO
10/11/2017,0:00,3121,NEVP
10/11/2017,0:00,4086,PACE
10/11/2017,0:00,1861,PACW
10/11/2017,0:00,9929,PGE
10/11/2017,0:00,1841,PGE-NEW
10/11/2017,0:00,2187,PSEI
10/11/2017,0:00,10416,SCE
10/11/2017,0:00,1986,SDGE
10/11/2017,0:00,40,VEA
10/11/2017,1:00,2562,AZPS
10/11/2017,1:00,21365,CA ISO
10/11/2017,1:00,3014,NEVP
10/11/2017,1:00,4034,PACE
10/11/2017,1:00,1813,PACW
10/11/2017,1:00,9505,PGE
10/11/2017,1:00,1776,PGE-NEW
10/11/2017,1:00,2112,PSEI
10/11/2017,1:00,9938,SCE
10/11/2017,1:00,1883,SDGE
10/11/2017,1:00,39,VEA
10/11/2017,2:00,2479,AZPS
10/11/2017,2:00,20652,CA ISO
10/11/2017,2:00,2946,NEVP
10/11/2017,2:00,4018,PACE
10/11/2017,2:00,1797,PACW
10/11/2017,2:00,9188,PGE
10/11/2017,2:00,1729,PGE-NEW
10/11/2017,2:00,2085,PSEI
10/11/2017,2:00,9597,SCE
10/11/2017,2:00,1827,SDGE
10/11/2017,2:00,40,VEA
10/11/2017,3:00,2453,AZPS
10/11/2017,3:00,20512,CA ISO
10/11/2017,3:00,2914,NEVP
10/11/2017,3:00,4066,PACE
10/11/2017,3:00,1817,PACW
10/11/2017,3:00,9168,PGE
10/11/2017,3:00,1724,PGE-NEW
10/11/2017,3:00,2111,PSEI
10/11/2017,3:00,9469,SCE
10/11/2017,3:00,1835,SDGE
10/11/2017,3:00,40,VEA
10/11/2017,4:00,2493,AZPS
10/11/2017,4:00,20795,CA ISO
10/11/2017,4:00,2941,NEVP
10/11/2017,4:00,4262,PACE
10/11/2017,4:00,1913,PACW
10/11/2017,4:00,9338,PGE
10/11/2017,4:00,1785,PGE-NEW
10/11/2017,4:00,2235,PSEI
10/11/2017,4:00,9585,SCE
10/11/2017,4:00,1829,SDGE
10/11/2017,4:00,43,VEA
10/11/2017,5:00,2648,AZPS
10/11/2017,5:00,21914,CA ISO
10/11/2017,5:00,3065,NEVP
10/11/2017,5:00,4642,PACE
10/11/2017,5:00,2154,PACW
10/11/2017,5:00,9809,PGE
10/11/2017,5:00,1988,PGE-NEW
10/11/2017,5:00,2533,PSEI
10/11/2017,5:00,10108,SCE
10/11/2017,5:00,1950,SDGE
10/11/2017,5:00,47,VEA
10/11/2017,6:00,2814,AZPS
10/11/2017,6:00,23942,CA ISO
10/11/2017,6:00,3304,NEVP
10/11/2017,6:00,5004,PACE
10/11/2017,6:00,2535,PACW
10/11/2017,6:00,10756,PGE
10/11/2017,6:00,2311,PGE-NEW
10/11/2017,6:00,2935,PSEI
10/11/2017,6:00,10941,SCE
10/11/2017,6:00,2193,SDGE
10/11/2017,6:00,52,VEA
10/11/2017,7:00,2849,AZPS
10/11/2017,7:00,24958,CA ISO
10/11/2017,7:00,3339,NEVP
10/11/2017,7:00,5050,PACE
10/11/2017,7:00,2763,PACW
10/11/2017,7:00,11487,PGE
10/11/2017,7:00,2523,PGE-NEW
10/11/2017,7:00,3177,PSEI
10/11/2017,7:00,11140,SCE
10/11/2017,7:00,2276,SDGE
10/11/2017,7:00,55,VEA
10/11/2017,8:00,2866,AZPS
10/11/2017,8:00,25146,CA ISO
10/11/2017,8:00,3407,NEVP
10/11/2017,8:00,4997,PACE
10/11/2017,8:00,2739,PACW
10/11/2017,8:00,11566,PGE
10/11/2017,8:00,2556,PGE-NEW
10/11/2017,8:00,3161,PSEI
10/11/2017,8:00,11227,SCE
10/11/2017,8:00,2299,SDGE
10/11/2017,8:00,54,VEA
10/11/2017,9:00,2915,AZPS
10/11/2017,9:00,25264,CA ISO
10/11/2017,9:00,3465,NEVP
10/11/2017,9:00,4982,PACE
10/11/2017,9:00,2665,PACW
10/11/2017,9:00,11522,PGE
10/11/2017,9:00,2568,PGE-NEW
10/11/2017,9:00,3083,PSEI
10/11/2017,9:00,11372,SCE
10/11/2017,9:00,2318,SDGE
10/11/2017,9:00,52,VEA
10/11/2017,10:00,3024,AZPS
10/11/2017,10:00,25519,CA ISO
10/11/2017,10:00,3541,NEVP
10/11/2017,10:00,4948,PACE
10/11/2017,10:00,2595,PACW
10/11/2017,10:00,11345,PGE
10/11/2017,10:00,2565,PGE-NEW
10/11/2017,10:00,3004,PSEI
10/11/2017,10:00,11832,SCE
10/11/2017,10:00,2290,SDGE
10/11/2017,10:00,52,VEA
10/11/2017,11:00,3200,AZPS
10/11/2017,11:00,25850,CA ISO
10/11/2017,11:00,3593,NEVP
10/11/2017,11:00,4935,PACE
10/11/2017,11:00,2521,PACW
10/11/2017,11:00,11272,PGE
10/11/2017,11:00,2516,PGE-NEW
10/11/2017,11:00,2917,PSEI
10/11/2017,11:00,12174,SCE
10/11/2017,11:00,2351,SDGE
10/11/2017,11:00,53,VEA
10/11/2017,12:00,3386,AZPS
10/11/2017,12:00,25915,CA ISO
10/11/2017,12:00,3646,NEVP
10/11/2017,12:00,4952,PACE
10/11/2017,12:00,2473,PACW
10/11/2017,12:00,11079,PGE
10/11/2017,12:00,2466,PGE-NEW
10/11/2017,12:00,2863,PSEI
10/11/2017,12:00,12432,SCE
10/11/2017,12:00,2351,SDGE
10/11/2017,12:00,53,VEA
10/11/2017,13:00,3650,AZPS
10/11/2017,13:00,26462,CA ISO
10/11/2017,13:00,3739,NEVP
10/11/2017,13:00,4954,PACE
10/11/2017,13:00,2423,PACW
10/11/2017,13:00,11153,PGE
10/11/2017,13:00,2425,PGE-NEW
10/11/2017,13:00,2813,PSEI
10/11/2017,13:00,12850,SCE
10/11/2017,13:00,2404,SDGE
10/11/2017,13:00,55,VEA
10/11/2017,14:00,3918,AZPS
10/11/2017,14:00,27090,CA ISO
10/11/2017,14:00,3866,NEVP
10/11/2017,14:00,4958,PACE
10/11/2017,14:00,2420,PACW
10/11/2017,14:00,11269,PGE
10/11/2017,14:00,2392,PGE-NEW
10/11/2017,14:00,2778,PSEI
10/11/2017,14:00,13275,SCE
10/11/2017,14:00,2490,SDGE
10/11/2017,14:00,56,VEA
10/11/2017,15:00,4139,AZPS
10/11/2017,15:00,27879,CA ISO
10/11/2017,15:00,3996,NEVP
10/11/2017,15:00,4982,PACE
10/11/2017,15:00,2382,PACW
10/11/2017,15:00,11500,PGE
10/11/2017,15:00,2370,PGE-NEW
10/11/2017,15:00,2768,PSEI
10/11/2017,15:00,13755,SCE
10/11/2017,15:00,2567,SDGE
10/11/2017,15:00,57,VEA
10/11/2017,16:00,4286,AZPS
10/11/2017,16:00,28586,CA ISO
10/11/2017,16:00,4102,NEVP
10/11/2017,16:00,4968,PACE
10/11/2017,16:00,2383,PACW
10/11/2017,16:00,11846,PGE
10/11/2017,16:00,2384,PGE-NEW
10/11/2017,16:00,2823,PSEI
10/11/2017,16:00,14019,SCE
10/11/2017,16:00,2663,SDGE
10/11/2017,16:00,58,VEA
10/11/2017,17:00,4279,AZPS
10/11/2017,17:00,29017,CA ISO
10/11/2017,17:00,4130,NEVP
10/11/2017,17:00,4993,PACE
10/11/2017,17:00,2424,PACW
10/11/2017,17:00,12253,PGE
10/11/2017,17:00,2449,PGE-NEW
10/11/2017,17:00,2942,PSEI
10/11/2017,17:00,13978,SCE
10/11/2017,17:00,2728,SDGE
10/11/2017,17:00,58,VEA
10/11/2017,18:00,4180,AZPS
10/11/2017,18:00,29474,CA ISO
10/11/2017,18:00,4221,NEVP
10/11/2017,18:00,5160,PACE
10/11/2017,18:00,2531,PACW
10/11/2017,18:00,12684,PGE
10/11/2017,18:00,2534,PGE-NEW
10/11/2017,18:00,3095,PSEI
10/11/2017,18:00,13903,SCE
10/11/2017,18:00,2830,SDGE
10/11/2017,18:00,57,VEA
10/11/2017,19:00,4037,AZPS
10/11/2017,19:00,30049,CA ISO
10/11/2017,19:00,4241,NEVP
10/11/2017,19:00,5103,PACE
10/11/2017,19:00,2631,PACW
10/11/2017,19:00,13060,PGE
10/11/2017,19:00,2610,PGE-NEW
10/11/2017,19:00,3187,PSEI
10/11/2017,19:00,14035,SCE
10/11/2017,19:00,2897,SDGE
10/11/2017,19:00,57,VEA
10/11/2017,20:00,3806,AZPS
10/11/2017,20:00,29184,CA ISO
10/11/2017,20:00,4128,NEVP
10/11/2017,20:00,4914,PACE
10/11/2017,20:00,2583,PACW
10/11/2017,20:00,12748,PGE
10/11/2017,20:00,2548,PGE-NEW
10/11/2017,20:00,3106,PSEI
10/11/2017,20:00,13599,SCE
10/11/2017,20:00,2783,SDGE
10/11/2017,20:00,54,VEA
10/11/2017,21:00,3566,AZPS
10/11/2017,21:00,27770,CA ISO
10/11/2017,21:00,3933,NEVP
10/11/2017,21:00,4610,PACE
10/11/2017,21:00,2451,PACW
10/11/2017,21:00,12185,PGE
10/11/2017,21:00,2397,PGE-NEW
10/11/2017,21:00,2915,PSEI
10/11/2017,21:00,12937,SCE
10/11/2017,21:00,2598,SDGE
10/11/2017,21:00,50,VEA
10/11/2017,22:00,3235,AZPS
10/11/2017,22:00,25602,CA ISO
10/11/2017,22:00,3683,NEVP
10/11/2017,22:00,4311,PACE
10/11/2017,22:00,2264,PACW
10/11/2017,22:00,11285,PGE
10/11/2017,22:00,2188,PGE-NEW
10/11/2017,22:00,2625,PSEI
10/11/2017,22:00,11916,SCE
10/11/2017,22:00,2355,SDGE
10/11/2017,22:00,46,VEA
10/11/2017,23:00,2918,AZPS
10/11/2017,23:00,23666,CA ISO
10/11/2017,23:00,3440,NEVP
10/11/2017,23:00,4102,PACE
10/11/2017,23:00,2083,PACW
10/11/2017,23:00,10471,PGE
10/11/2017,23:00,1993,PGE-NEW
10/11/2017,23:00,2372,PSEI
10/11/2017,23:00,11001,SCE
10/11/2017,23:00,2152,SDGE
10/11/2017,23:00,42,VEA
10/12/2017,0:00,2697,AZPS
10/12/2017,0:00,22232,CA ISO
10/12/2017,0:00,3256,NEVP
10/12/2017,0:00,3987,PACE
10/12/2017,0:00,1977,PACW
10/12/2017,0:00,9881,PGE
10/12/2017,0:00,1861,PGE-NEW
10/12/2017,0:00,2218,PSEI
10/12/2017,0:00,10319,SCE
10/12/2017,0:00,1992,SDGE
10/12/2017,0:00,40,VEA
10/12/2017,1:00,2561,AZPS
10/12/2017,1:00,21363,CA ISO
10/12/2017,1:00,3138,NEVP
10/12/2017,1:00,3922,PACE
10/12/2017,1:00,1919,PACW
10/12/2017,1:00,9521,PGE
10/12/2017,1:00,1788,PGE-NEW
10/12/2017,1:00,2140,PSEI
10/12/2017,1:00,9914,SCE
10/12/2017,1:00,1889,SDGE
10/12/2017,1:00,39,VEA
10/12/2017,2:00,2466,AZPS
10/12/2017,2:00,20771,CA ISO
10/12/2017,2:00,3061,NEVP
10/12/2017,2:00,3906,PACE
10/12/2017,2:00,1900,PACW
10/12/2017,2:00,9273,PGE
10/12/2017,2:00,1751,PGE-NEW
10/12/2017,2:00,2104,PSEI
10/12/2017,2:00,9623,SCE
10/12/2017,2:00,1836,SDGE
10/12/2017,2:00,39,VEA
10/12/2017,3:00,2431,AZPS
10/12/2017,3:00,20553,CA ISO
10/12/2017,3:00,3039,NEVP
10/12/2017,3:00,3963,PACE
10/12/2017,3:00,1928,PACW
10/12/2017,3:00,9171,PGE
10/12/2017,3:00,1757,PGE-NEW
10/12/2017,3:00,2124,PSEI
10/12/2017,3:00,9498,SCE
10/12/2017,3:00,1845,SDGE
10/12/2017,3:00,39,VEA
10/12/2017,4:00,2459,AZPS
10/12/2017,4:00,20920,CA ISO
10/12/2017,4:00,3077,NEVP
10/12/2017,4:00,4154,PACE
10/12/2017,4:00,2022,PACW
10/12/2017,4:00,9380,PGE
10/12/2017,4:00,1822,PGE-NEW
10/12/2017,4:00,2241,PSEI
10/12/2017,4:00,9643,SCE
10/12/2017,4:00,1856,SDGE
10/12/2017,4:00,41,VEA
10/12/2017,5:00,2590,AZPS
10/12/2017,5:00,22220,CA ISO
10/12/2017,5:00,3219,NEVP
10/12/2017,5:00,4528,PACE
10/12/2017,5:00,2279,PACW
10/12/2017,5:00,9937,PGE
10/12/2017,5:00,2017,PGE-NEW
10/12/2017,5:00,2521,PSEI
10/12/2017,5:00,10246,SCE
10/12/2017,5:00,1992,SDGE
10/12/2017,5:00,45,VEA
10/12/2017,6:00,2759,AZPS
10/12/2017,6:00,24486,CA ISO
10/12/2017,6:00,3441,NEVP
10/12/2017,6:00,4896,PACE
10/12/2017,6:00,2657,PACW
10/12/2017,6:00,10991,PGE
10/12/2017,6:00,2343,PGE-NEW
10/12/2017,6:00,2907,PSEI
10/12/2017,6:00,11217,SCE
10/12/2017,6:00,2228,SDGE
10/12/2017,6:00,50,VEA
10/12/2017,7:00,2772,AZPS
10/12/2017,7:00,25838,CA ISO
10/12/2017,7:00,3463,NEVP
10/12/2017,7:00,4968,PACE
10/12/2017,7:00,2891,PACW
10/12/2017,7:00,11787,PGE
10/12/2017,7:00,2567,PGE-NEW
10/12/2017,7:00,3155,PSEI
10/12/2017,7:00,11644,SCE
10/12/2017,7:00,2355,SDGE
10/12/2017,7:00,52,VEA
10/12/2017,8:00,2741,AZPS
10/12/2017,8:00,25979,CA ISO
10/12/2017,8:00,3542,NEVP
10/12/2017,8:00,4951,PACE
10/12/2017,8:00,2862,PACW
10/12/2017,8:00,11839,PGE
10/12/2017,8:00,2584,PGE-NEW
10/12/2017,8:00,3147,PSEI
10/12/2017,8:00,11729,SCE
10/12/2017,8:00,2359,SDGE
10/12/2017,8:00,52,VEA
10/12/2017,9:00,2772,AZPS
10/12/2017,9:00,25953,CA ISO
10/12/2017,9:00,3608,NEVP
10/12/2017,9:00,4942,PACE
10/12/2017,9:00,2800,PACW
10/12/2017,9:00,11536,PGE
10/12/2017,9:00,2608,PGE-NEW
10/12/2017,9:00,3103,PSEI
10/12/2017,9:00,12045,SCE
10/12/2017,9:00,2320,SDGE
10/12/2017,9:00,52,VEA
10/12/2017,10:00,2873,AZPS
10/12/2017,10:00,25864,CA ISO
10/12/2017,10:00,3725,NEVP
10/12/2017,10:00,4902,PACE
10/12/2017,10:00,2725,PACW
10/12/2017,10:00,11277,PGE
10/12/2017,10:00,2607,PGE-NEW
10/12/2017,10:00,3088,PSEI
10/12/2017,10:00,12221,SCE
10/12/2017,10:00,2314,SDGE
10/12/2017,10:00,52,VEA
10/12/2017,11:00,3016,AZPS
10/12/2017,11:00,25821,CA ISO
10/12/2017,11:00,3806,NEVP
10/12/2017,11:00,4860,PACE
10/12/2017,11:00,2657,PACW
10/12/2017,11:00,10880,PGE
10/12/2017,11:00,2602,PGE-NEW
10/12/2017,11:00,3062,PSEI
10/12/2017,11:00,12569,SCE
10/12/2017,11:00,2320,SDGE
10/12/2017,11:00,52,VEA
10/12/2017,12:00,3194,AZPS
10/12/2017,12:00,25802,CA ISO
10/12/2017,12:00,3891,NEVP
10/12/2017,12:00,4856,PACE
10/12/2017,12:00,2612,PACW
10/12/2017,12:00,10708,PGE
10/12/2017,12:00,2557,PGE-NEW
10/12/2017,12:00,3043,PSEI
10/12/2017,12:00,12707,SCE
10/12/2017,12:00,2334,SDGE
10/12/2017,12:00,53,VEA
10/12/2017,13:00,3440,AZPS
10/12/2017,13:00,26176,CA ISO
10/12/2017,13:00,4002,NEVP
10/12/2017,13:00,4849,PACE
10/12/2017,13:00,2558,PACW
10/12/2017,13:00,10816,PGE
10/12/2017,13:00,2514,PGE-NEW
10/12/2017,13:00,3016,PSEI
10/12/2017,13:00,12921,SCE
10/12/2017,13:00,2385,SDGE
10/12/2017,13:00,54,VEA
10/12/2017,14:00,3680,AZPS
10/12/2017,14:00,26643,CA ISO
10/12/2017,14:00,4120,NEVP
10/12/2017,14:00,4853,PACE
10/12/2017,14:00,2498,PACW
10/12/2017,14:00,10960,PGE
10/12/2017,14:00,2459,PGE-NEW
10/12/2017,14:00,2965,PSEI
10/12/2017,14:00,13167,SCE
10/12/2017,14:00,2461,SDGE
10/12/2017,14:00,55,VEA
10/12/2017,15:00,3896,AZPS
10/12/2017,15:00,27197,CA ISO
10/12/2017,15:00,4229,NEVP
10/12/2017,15:00,4869,PACE
10/12/2017,15:00,2442,PACW
10/12/2017,15:00,11195,PGE
10/12/2017,15:00,2438,PGE-NEW
10/12/2017,15:00,2950,PSEI
10/12/2017,15:00,13388,SCE
10/12/2017,15:00,2558,SDGE
10/12/2017,15:00,56,VEA
10/12/2017,16:00,4045,AZPS
10/12/2017,16:00,27846,CA ISO
10/12/2017,16:00,4284,NEVP
10/12/2017,16:00,4869,PACE
10/12/2017,16:00,2450,PACW
10/12/2017,16:00,11605,PGE
10/12/2017,16:00,2425,PGE-NEW
10/12/2017,16:00,2995,PSEI
10/12/2017,16:00,13520,SCE
10/12/2017,16:00,2664,SDGE
10/12/2017,16:00,57,VEA
10/12/2017,17:00,4055,AZPS
10/12/2017,17:00,28317,CA ISO
10/12/2017,17:00,4253,NEVP
10/12/2017,17:00,4917,PACE
10/12/2017,17:00,2476,PACW
10/12/2017,17:00,12085,PGE
10/12/2017,17:00,2457,PGE-NEW
10/12/2017,17:00,3091,PSEI
10/12/2017,17:00,13442,SCE
10/12/2017,17:00,2734,SDGE
10/12/2017,17:00,56,VEA
10/12/2017,18:00,3995,AZPS
10/12/2017,18:00,29132,CA ISO
10/12/2017,18:00,4323,NEVP
10/12/2017,18:00,5111,PACE
10/12/2017,18:00,2548,PACW
10/12/2017,18:00,12591,PGE
10/12/2017,18:00,2548,PGE-NEW
10/12/2017,18:00,3217,PSEI
10/12/2017,18:00,13647,SCE
10/12/2017,18:00,2839,SDGE
10/12/2017,18:00,55,VEA
10/12/2017,19:00,3876,AZPS
10/12/2017,19:00,29825,CA ISO
10/12/2017,19:00,4307,NEVP
10/12/2017,19:00,5105,PACE
10/12/2017,19:00,2602,PACW
10/12/2017,19:00,12953,PGE
10/12/2017,19:00,2603,PGE-NEW
10/12/2017,19:00,3267,PSEI
10/12/2017,19:00,13916,SCE
10/12/2017,19:00,2901,SDGE
10/12/2017,19:00,55,VEA
10/12/2017,20:00,3668,AZPS
10/12/2017,20:00,29007,CA ISO
10/12/2017,20:00,4176,NEVP
10/12/2017,20:00,4938,PACE
10/12/2017,20:00,2542,PACW
10/12/2017,20:00,12642,PGE
10/12/2017,20:00,2532,PGE-NEW
10/12/2017,20:00,3171,PSEI
10/12/2017,20:00,13516,SCE
10/12/2017,20:00,2797,SDGE
10/12/2017,20:00,52,VEA
10/12/2017,21:00,3441,AZPS
10/12/2017,21:00,27691,CA ISO
10/12/2017,21:00,3959,NEVP
10/12/2017,21:00,4667,PACE
10/12/2017,21:00,2387,PACW
10/12/2017,21:00,12129,PGE
10/12/2017,21:00,2384,PGE-NEW
10/12/2017,21:00,2972,PSEI
10/12/2017,21:00,12910,SCE
10/12/2017,21:00,2603,SDGE
10/12/2017,21:00,49,VEA
10/12/2017,22:00,3157,AZPS
10/12/2017,22:00,25561,CA ISO
10/12/2017,22:00,3696,NEVP
10/12/2017,22:00,4389,PACE
10/12/2017,22:00,2205,PACW
10/12/2017,22:00,11234,PGE
10/12/2017,22:00,2179,PGE-NEW
10/12/2017,22:00,2680,PSEI
10/12/2017,22:00,11935,SCE
10/12/2017,22:00,2347,SDGE
10/12/2017,22:00,45,VEA
10/12/2017,23:00,2869,AZPS
10/12/2017,23:00,23620,CA ISO
10/12/2017,23:00,3456,NEVP
10/12/2017,23:00,4184,PACE
10/12/2017,23:00,2031,PACW
10/12/2017,23:00,10424,PGE
10/12/2017,23:00,1991,PGE-NEW
10/12/2017,23:00,2416,PSEI
10/12/2017,23:00,11028,SCE
10/12/2017,23:00,2127,SDGE
10/12/2017,23:00,41,VEA
10/13/2017,0:00,2659,AZPS
10/13/2017,0:00,22273,CA ISO
10/13/2017,0:00,3259,NEVP
10/13/2017,0:00,4070,PACE
10/13/2017,0:00,1919,PACW
10/13/2017,0:00,9838,PGE
10/13/2017,0:00,1864,PGE-NEW
10/13/2017,0:00,2255,PSEI
10/13/2017,0:00,10383,SCE
10/13/2017,0:00,2012,SDGE
10/13/2017,0:00,40,VEA
10/13/2017,1:00,2532,AZPS
10/13/2017,1:00,21338,CA ISO
10/13/2017,1:00,3139,NEVP
10/13/2017,1:00,4031,PACE
10/13/2017,1:00,1862,PACW
10/13/2017,1:00,9453,PGE
10/13/2017,1:00,1784,PGE-NEW
10/13/2017,1:00,2170,PSEI
